_id,date,url,title,price
ObjectId(5874c43a251497470c221077),2016-12-24,http://bj.58.com/shouji/28485561030066x.shtml,"【图】
        北京上门收售oppo手机vivo手机华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",3600
ObjectId(5874c43a25149736a833b016),2016-12-27,http://bj.58.com/shouji/28523482268596x.shtml,"【图】
        iPhone6Splus64G国行金色 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c43a2514974aa019175a),2017-01-01,http://bj.58.com/shouji/26184280061249x.shtml,"【图】
        夏普3d手机8168出售 - 北京二手夏普手机 - 北京58同城",90
ObjectId(5874c43a251497514085c436),2016-12-25,http://bj.58.com/shouji/28500009828273x.shtml,"【图】
        三星S6edge+5.7寸国行 使用3.4个月 全国联保 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c43a25149736a833b017),2016-12-27,http://bj.58.com/shouji/28523438333391x.shtml,"【图】
        三星S7edge国行黑色 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c43a251497470c221078),2016-12-24,http://bj.58.com/shouji/28485398591305x.shtml,"【图】
        三星W2015 正品行货.95成新.可置换 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c43a251497514085c437),2016-12-25,http://bj.58.com/shouji/28499991139391x.shtml,"【图】
        三星S7edge 95成新 正品行货 4G 支持验货 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43a2514974aa019175b),2017-01-01,http://bj.58.com/shouji/28577463710672x.shtml,"【图】
        苹果6Splus 国行64G 金色 支持验机 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c43b251497514085c438),2016-12-25,http://bj.58.com/shouji/28499220691905x.shtml,"【图】
        三星S6edge+ 正品行货 支持验机 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c43b2514974aa019175c),2017-01-01,http://bj.58.com/shouji/28577493194689x.shtml,"【图】
        苹果7 国行 128G 正品行货 - 北京二手手机 - 北京58同城",3500
ObjectId(5874c43b25149736a833b018),2016-12-27,http://bj.58.com/shouji/28523506415418x.shtml,"【图】
        iPhone6S玫瑰金64G国行 - 北京二手手机 - 北京58同城",1600
ObjectId(5874c43b251497470c221079),2016-12-24,http://bj.58.com/shouji/28485593468471x.shtml,"【图】
        北京上门收售三星s7苹果6P华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c43b251497514085c439),2016-12-25,http://bj.58.com/shouji/28499214337583x.shtml,"【图】
        三星S7edge 国行32G 金色 无拆无修 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43b25149736a833b019),2016-12-27,http://bj.58.com/shouji/28523496285228x.shtml,"【图】
        苹果7 正品行货 支持验机 配件齐全 - 北京二手手机 - 北京58同城",3500
ObjectId(5874c43b2514974aa019175d),2017-01-01,http://bj.58.com/shouji/28577430863821x.shtml,"【图】
        苹果6S国行金色 支持验机 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43b251497470c22107a),2016-12-24,http://bj.58.com/shouji/28485593468471x.shtml,"【图】
        北京上门收售三星s7苹果6P华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c43b2514974aa019175e),2017-01-01,http://bj.58.com/shouji/28577540004432x.shtml,"【图】
        三星S7edge 国行32G 金色 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43b25149736a833b01a),2016-12-27,http://bj.58.com/shouji/25789806468795x.shtml,"【图】
        转让三星Note2手机电池 - 北京二手Galaxy Note2 - 北京58同城",30
ObjectId(5874c43b251497514085c43a),2016-12-25,http://bj.58.com/shouji/28499168508107x.shtml,"【图】
        苹果6Splus 国行 64G 金色 支持验机 - 北京二手手机 - 北京58同城",3000
ObjectId(5874c43b251497470c22107b),2016-12-23,http://bj.58.com/shouji/28475821083076x.shtml,"【图】
        苹果5s土豪金 - 北京二手手机 - 北京58同城",900
ObjectId(5874c43b2514974aa019175f),2016-12-13,http://bj.58.com/shouji/28368632112837x.shtml,"【图】
        荣耀_8.手机 - 北京二手手机 - 北京58同城",1600
ObjectId(5874c43b25149736a833b01b),2016-12-27,http://bj.58.com/shouji/28523407207370x.shtml,"【图】
        苹果6Splus 使用4.5个月 国行 全国联保 - 北京二手手机 - 北京58同城",3000
ObjectId(5874c43b251497470c22107c),2016-12-23,http://bj.58.com/shouji/27767760126012x.shtml,"【图】
        6splus64国行 - 北京二手手机 - 北京58同城",3500
ObjectId(5874c43b251497514085c43b),2016-12-25,http://bj.58.com/shouji/28499023700037x.shtml,"【图】
        苹果6S 金色 配件齐全 支持验机 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43c2514974aa0191760),2016-12-18,http://bj.58.com/shouji/28189006367539x.shtml,"【图】
        苹果5s，九成新 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c43c25149736a833b01c),2016-12-12,http://bj.58.com/shouji/28355504627506x.shtml,"【图】
        苹果5手机出售 - 北京二手手机 - 北京58同城",600
ObjectId(5874c43c251497514085c43c),2016-12-25,http://bj.58.com/shouji/28499197555895x.shtml,"【图】
        苹果7plus国行128G磨砂黑 支持验机 - 北京二手手机 - 北京58同城",4000
ObjectId(5874c43c251497470c22107d),2016-12-23,http://bj.58.com/shouji/28476140683566x.shtml,"【图】
        iPhone 7 plus 128G 磨砂黑 - 北京二手手机 - 北京58同城",${info.paramsMap.minprice}
ObjectId(5874c43c2514974aa0191761),2016-12-18,http://bj.58.com/shouji/28246795383985x.shtml,"【图】
        iPhone7Plus国行全新未拆封个人转让 - 北京二手手机 - 北京58同城",7988
ObjectId(5874c43c251497514085c43d),2016-12-16,http://bj.58.com/shouji/28397452184749x.shtml,"【图】
        苹果7plus 128G 正品行货 可以验机 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c43c251497470c22107e),2016-12-31,http://bj.58.com/shouji/28543588005837x.shtml,"【图】
        北京上门收售OPPO手机vivo手机三星苹果华为小米手机 - 北京二手手机 - 北京58同城",3800
ObjectId(5874c43c25149736a833b01d),2017-01-01,http://bj.58.com/shouji/27408287489342x.shtml,"【图】
        iPhone7 7plus零首付分期付款 - 北京二手苹果手机 - 北京58同城",6088
ObjectId(5874c43c2514974aa0191762),2016-12-18,http://bj.58.com/shouji/28419416894129x.shtml,"【图】
        OPPOR9S手机没有拆包 - 北京二手手机 - 北京58同城",2499
ObjectId(5874c43c251497514085c43e),2016-12-16,http://bj.58.com/shouji/28397495467320x.shtml,"【图】
        特价促销二手S6edge+5.7寸正品行货 95成新三网通 支持验机 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c43c25149736a833b01e),2016-12-19,http://bj.58.com/shouji/28432938467266x.shtml,"【图】
        vivox7 64G 全网通4G 发票齐全 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c43c251497470c22107f),2016-12-31,http://bj.58.com/shouji/28553974811344x.shtml,"【图】
        北京上门收售oppo手机vivo手机华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",3800
ObjectId(5874c43c2514974aa0191763),2016-12-18,http://bj.58.com/shouji/28400644524489x.shtml,"【图】
        北京上门收售OPPO手机vivo手机三星苹果华为小米手机 - 北京二手手机 - 北京58同城",3600
ObjectId(5874c43c251497514085c43f),2016-12-16,http://bj.58.com/shouji/28397504420794x.shtml,"【图】
        北京高价上门收售苹果6p三星s6华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",3200
ObjectId(5874c43c25149736a833b01f),2016-12-19,http://bj.58.com/shouji/28432923055915x.shtml,"【图】
        苹果6s金色 - 北京二手手机 - 北京58同城",2300
ObjectId(5874c43c251497470c221080),2017-01-04,http://bj.58.com/shouji/28606806558381x.shtml,"【图】
        三星S6edge+ 正品行货 支持验机 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c43c2514974aa0191764),2016-12-18,http://bj.58.com/shouji/28419101606090x.shtml,"【图】
        苹果6S 使用3.4个月 国行 全国联保 支持验机 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c43d251497514085c440),2016-12-16,http://bj.58.com/shouji/28397483069869x.shtml,"【图】
        三星S7edge 95成新 正品行货 4G 支持验货 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43d251497470c221081),2017-01-04,http://bj.58.com/shouji/28606623044267x.shtml,"【图】
        苹果6plus国行64G配件齐全 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c43d25149736a833b020),2017-01-01,http://bj.58.com/shouji/28574979936065x.shtml,"【图】
        苹果6plus国行64G 配件齐全 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c43d2514974aa0191765),2016-12-18,http://bj.58.com/shouji/28419299176374x.shtml,"【图】
        北京上门收售苹果6P三星s7华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",2600
ObjectId(5874c43d251497514085c441),2016-12-16,http://bj.58.com/shouji/28397842371914x.shtml,"【图】
        95成新小米5. - 北京二手手机 - 北京58同城",1550
ObjectId(5874c43d25149736a833b021),2017-01-01,http://bj.58.com/shouji/28575017110480x.shtml,"【图】
        苹果6Splus 国行64G 金色 支持验机 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c43d251497470c221082),2017-01-04,http://bj.58.com/shouji/28598423015099x.shtml,"【图】
        北京上门收售oppo手机vivo手机华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",3800
ObjectId(5874c43d2514974aa0191766),2016-12-18,http://bj.58.com/shouji/28419170985916x.shtml,"【图】
        备用机，一星期内 - 北京二手手机 - 北京58同城",2200
ObjectId(5874c43d251497514085c442),2016-12-16,http://bj.58.com/shouji/28397497841724x.shtml,"【图】
        北京上门收售OPPO手机vivo手机三星苹果华为小米手机 - 北京二手手机 - 北京58同城",3600
ObjectId(5874c43d25149736a833b022),2017-01-01,http://bj.58.com/shouji/28575113576894x.shtml,"【图】
        苹果7plus国行128G磨砂黑 支持验机 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c43d251497470c221083),2017-01-04,http://bj.58.com/shouji/28606657110697x.shtml,"【图】
        苹果6S 金色 配件齐全 支持验机 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43d2514974aa0191767),2016-12-18,http://bj.58.com/shouji/28364616376629x.shtml,"【图】
        苹果6国行，64 - 北京二手手机 - 北京58同城",2400
ObjectId(5874c43d251497514085c443),2016-12-16,http://bj.58.com/shouji/28397488865095x.shtml,"【图】
        北京上门收售三星s7苹果6p华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c43d25149736a833b023),2017-01-01,http://bj.58.com/shouji/28566401447111x.shtml,"【图】
        三星S7edge 国行32G 黑色 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43d251497470c221084),2017-01-04,http://bj.58.com/shouji/28606712775339x.shtml,"【图】
        苹果6Splus 国行64G 金色 支持验机 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c43d2514974aa0191768),2016-12-18,http://bj.58.com/shouji/28414287780023x.shtml,"【图】
        北京上门收售oppo手机vivo手机华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",3200
ObjectId(5874c43d25149736a833b024),2017-01-01,http://bj.58.com/shouji/28574913914166x.shtml,"【图】
        苹果6 金色 16G 正品行货 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c43d251497514085c444),2016-12-16,http://bj.58.com/shouji/28397506671935x.shtml,"【图】
        三星W2016使用5.6 个月 国行 全国联保 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c43e251497470c221085),2017-01-04,http://bj.58.com/shouji/28552315279694x.shtml,"【图】
        Vivo X9 - 北京二手手机 - 北京58同城",2200
ObjectId(5874c43e25149736a833b025),2017-01-01,http://bj.58.com/shouji/28575007241011x.shtml,"【图】
        苹果6S 金色 配件齐全 支持验机 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43e251497514085c445),2016-12-23,http://bj.58.com/shouji/28476397610412x.shtml,"【图】
        苹果6 金色 16G 正品行货 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c43e2514974aa0191769),2016-12-18,http://bj.58.com/shouji/28419071112520x.shtml,"【图】
        苹果6 正品行货 16G 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c43e251497470c221086),2017-01-04,http://bj.58.com/shouji/28606721320494x.shtml,"【图】
        苹果7 国行 128G 正品行货 - 北京二手手机 - 北京58同城",3500
ObjectId(5874c43e251497514085c446),2016-12-23,http://bj.58.com/shouji/28476470185168x.shtml,"【图】
        三星S7edge 国行32G 金色 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43e25149736a833b026),2017-01-01,http://bj.58.com/shouji/28575025501505x.shtml,"【图】
        苹果7 国行 128G 正品行货 - 北京二手手机 - 北京58同城",3500
ObjectId(5874c43e2514974aa019176a),2016-12-18,http://bj.58.com/shouji/28419275770436x.shtml,"【图】
        北京上门收售oppo手机vivo手机华为小米三星苹果手机 - 北京二手手机 - 北京58同城",3600
ObjectId(5874c43e251497470c221087),2017-01-04,http://bj.58.com/shouji/28567375843506x.shtml,"【图】
        北京上门收售OPPO手机vivo手机三星苹果华为小米手机 - 北京二手手机 - 北京58同城",3600
ObjectId(5874c43e25149736a833b027),2016-12-26,http://bj.58.com/shouji/28507907652170x.shtml,"【图】
        三星S6edge+5.7寸国行 使用3.4个月 全国联保 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c43e251497514085c447),2016-12-23,http://bj.58.com/shouji/28476464156236x.shtml,"【图】
        苹果6Splus 国行64G 金色 支持验机 - 北京二手手机 - 北京58同城",3000
ObjectId(5874c43e2514974aa019176b),2016-12-18,http://bj.58.com/shouji/28419287345470x.shtml,"【图】
        北京上门收售三星s7 苹果6SP华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c43e251497470c221088),2016-12-31,http://bj.58.com/shouji/28565330784818x.shtml,"【图】
        苹果6plus 国行 没修过 二手正品行货 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c43e251497514085c448),2016-12-23,http://bj.58.com/shouji/28476406420014x.shtml,"【图】
        苹果6plus国行 配件齐全 支持验机 - 北京二手手机 - 北京58同城",1600
ObjectId(5874c43e2514974aa019176c),2016-12-19,http://bj.58.com/shouji/28434703079087x.shtml,"【图】
        银色 苹果 iPhone6 16GB 国行 - 北京二手手机 - 北京58同城",2300
ObjectId(5874c43e25149736a833b028),2016-12-26,http://bj.58.com/shouji/28507641079210x.shtml,"【图】
        玫瑰金vivo X7出售4+64 - 北京二手手机 - 北京58同城",1450
ObjectId(5874c43e251497470c221089),2016-12-31,http://bj.58.com/shouji/28565465915190x.shtml,"【图】
        三星S7edge 95成新 正品行货 4G 支持验货 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43e251497514085c449),2016-12-23,http://bj.58.com/shouji/28454010133419x.shtml,"【图】
        苹果7plus国行128G磨砂黑 支持验机 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c43e25149736a833b029),2016-12-26,http://bj.58.com/shouji/28507931554874x.shtml,"【图】
        三星W2015 国行,全国联保95成新 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c43f251497470c22108a),2016-12-31,http://bj.58.com/shouji/28565369899981x.shtml,"【图】
        苹果6S 国行 三网通 支持验机 95成新 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43f2514974aa019176d),2016-12-24,http://bj.58.com/shouji/28488422370895x.shtml,"【图】
        用了半年的苹果六在保国行16G的三网通 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c43f251497514085c44a),2016-12-23,http://bj.58.com/shouji/28476454997299x.shtml,"【图】
        苹果6S 金色 配件齐全 支持验机 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c43f2514974aa019176e),2016-12-24,http://bj.58.com/shouji/28488532207298x.shtml,"【图】
        三星S7edge 国行32G 金色 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43f251497470c22108b),2016-12-31,http://bj.58.com/shouji/28565319157947x.shtml,"【图】
        苹果6 正品行货 16G 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c43f25149736a833b02a),2016-12-26,http://bj.58.com/shouji/28507607015876x.shtml,"【图】
        个人转让 6S金plus 爱惜保护 支持验货 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c43f251497514085c44b),2016-12-18,http://bj.58.com/shouji/28424007909811x.shtml,"【图】
        苹果6 正品行货 16G 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c43f2514974aa019176f),2016-12-24,http://bj.58.com/shouji/28488500498749x.shtml,"【图】
        苹果6S 金色 配件齐全 支持验机 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43f25149736a833b02b),2016-12-24,http://bj.58.com/shouji/28488543281356x.shtml,"【图】
        三星S6edge+ 正品行货 支持验机 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c43f251497470c22108c),2016-12-31,http://bj.58.com/shouji/28565506852139x.shtml,"【图】
        iphone6 plus 64G国行  三网通 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c43f251497514085c44c),2017-01-03,http://bj.58.com/shouji/28599192714434x.shtml,"【图】
        苹果6Splus 国行64G 金色 支持验机 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c43f2514974aa0191770),2016-12-24,http://bj.58.com/shouji/28488466192694x.shtml,"【图】
        苹果6plus 64G 国行 正品行货 支持验机 - 北京二手手机 - 北京58同城",1600
ObjectId(5874c43f251497470c22108d),2016-12-31,http://bj.58.com/shouji/28565495970622x.shtml,"【图】
        三星S6edge+ 32G 国行 使用3.4个月 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43f25149736a833b02c),2017-01-02,http://bj.58.com/shouji/28565130560066x.shtml,"【图】
        元旦促销 苹果7 7P等分期付款 支持以旧换新 二手出售 - 北京二手手机 - 北京58同城",4000
ObjectId(5874c43f251497514085c44d),2017-01-03,http://bj.58.com/shouji/28599166411072x.shtml,"【图】
        苹果6S国行灰色支持验机 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c43f2514974aa0191771),2016-12-24,http://bj.58.com/shouji/28488575041078x.shtml,"【图】
        三星W2016 正品行货 全国联保 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c43f251497470c22108e),2016-12-31,http://bj.58.com/shouji/28565380222382x.shtml,"【图】
        苹果6Splus 64G 国行 全国联保 支持验机 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c43f251497514085c44e),2017-01-03,http://bj.58.com/shouji/28598773073480x.shtml,"【图】
        苹果6 金色 16G 正品行货 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c43f25149736a833b02d),2017-01-02,http://bj.58.com/shouji/28454955886136x.shtml,"【图】
        HTC三网通闲置手机，低价出售 - 北京二手手机 - 北京58同城",550
ObjectId(5874c4402514974aa0191772),2016-12-24,http://bj.58.com/shouji/28488387197886x.shtml,"【图】
        个人三星on7手机一部出售 - 北京二手手机 - 北京58同城",550
ObjectId(5874c440251497470c22108f),2016-12-23,http://bj.58.com/shouji/28466034070216x.shtml,"【图】
        苹果6Splus 全国联保 支持验机 配件齐全 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c440251497514085c44f),2017-01-03,http://bj.58.com/shouji/28598677150159x.shtml,"【图】
        360Q5 Plus最高配 全新未拆封 低价chusho - 北京二手手机 - 北京58同城",2200
ObjectId(5874c44025149736a833b02e),2016-12-20,http://bj.58.com/shouji/28447593287356x.shtml,"【图】
        出售自用三星s7edge一部,用了三月。 - 北京二手手机 - 北京58同城",2900
ObjectId(5874c4402514974aa0191773),2016-12-24,http://bj.58.com/shouji/28488436250428x.shtml,"【图】
        苹果6 正品行货 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c440251497470c221090),2016-12-11,http://bj.58.com/shouji/28347072958125x.shtml,"【图】
        双卡双待9成新红米note 1s - 北京二手手机 - 北京58同城",500
ObjectId(5874c440251497470c221091),2016-12-11,http://bj.58.com/shouji/28347004794550x.shtml,"【图】
        港版谷歌5，16G - 北京二手手机 - 北京58同城",500
ObjectId(5874c440251497514085c450),2017-01-03,http://bj.58.com/shouji/28598803687606x.shtml,"【图】
        苹果6plus 64G 国行 正品行货 支持验机 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c44025149736a833b02f),2016-12-29,http://bj.58.com/shouji/28547231888043x.shtml,"【图】
        自用二手苹果5s - 北京二手手机 - 北京58同城",1200
ObjectId(5874c4402514974aa0191774),2016-12-24,http://bj.58.com/shouji/28488557663291x.shtml,"【图】
        三星W2015 国行 正品行货 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c440251497514085c451),2017-01-03,http://bj.58.com/shouji/28591387596724x.shtml,"【图】
        出售小米3s00003+32g 99 成新 - 北京二手手机 - 北京58同城",400
ObjectId(5874c4412514974aa0191775),2016-12-24,http://bj.58.com/shouji/28488512165186x.shtml,"【图】
        苹果6Splus 国行64G 金色 支持验机 - 北京二手手机 - 北京58同城",3000
ObjectId(5874c441251497470c221092),2016-12-30,http://bj.58.com/shouji/28553934273720x.shtml,"【图】
        苹果6 金色 16G 正品行货 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c44125149736a833b030),2016-12-29,http://bj.58.com/shouji/28547416880975x.shtml,"【图】
        出一个自用iphone5 电信16g 本人自用 无任何暗 - 北京二手手机 - 北京58同城",400
ObjectId(5874c441251497514085c452),2017-01-03,http://bj.58.com/shouji/28599005242956x.shtml,"【图】
        苹果6 正品行货 16G 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c4412514974aa0191776),2016-12-24,http://bj.58.com/shouji/28488368930128x.shtml,"【图】
        用了半年的苹果六无磕碰无划痕还在保前后有膜 - 北京二手手机 - 北京58同城",2100
ObjectId(5874c44125149736a833b031),2016-12-29,http://bj.58.com/shouji/28547128619187x.shtml,"【图】
        三星S7edge 国行32G 金色 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c441251497470c221093),2016-12-30,http://bj.58.com/shouji/28553646748079x.shtml,"【图】
        苹果6s玫瑰金 - 北京二手手机 - 北京58同城",3350
ObjectId(5874c441251497514085c453),2016-12-25,http://bj.58.com/shouji/25803245816370x.shtml,"【图】
        OPPO R7S 玫瑰金 32G - 北京二手手机 - 北京58同城",1700
ObjectId(5874c44125149736a833b032),2016-12-18,http://bj.58.com/shouji/28425152311369x.shtml,"【图】
        苹果6 正品行货 16G 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c4412514974aa0191777),2017-01-10,http://bj.58.com/shouji/28674165932334x.shtml,"【图】
        苹果6 金色 16G 正品行货 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c441251497470c221094),2016-12-30,http://bj.58.com/shouji/28553995042625x.shtml,"【图】
        北京上门收售苹果6P华为小米三星s7手机ipad平板电脑 - 北京二手手机 - 北京58同城",2600
ObjectId(5874c44225149736a833b033),2016-12-18,http://bj.58.com/shouji/28425275984460x.shtml,"【图】
        三星S6edge+5.7寸国行 使用3.4个月 全国联保 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c442251497470c221095),2016-12-30,http://bj.58.com/shouji/28553982661676x.shtml,"【图】
        北京上门收售三星s7苹果6P华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c442251497514085c454),2016-12-25,http://bj.58.com/shouji/28500928334022x.shtml,"【图】
        北京上门收售苹果6P三星s7华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",2600
ObjectId(5874c4422514974aa0191778),2017-01-10,http://bj.58.com/shouji/28596337882813x.shtml,"【图】
        vivox9 - 北京二手手机 - 北京58同城",777
ObjectId(5874c4422514974aa0191779),2017-01-10,http://bj.58.com/shouji/28491593011530x.shtml,"【图】
        苹果手机6S - 北京二手手机 - 北京58同城",2688
ObjectId(5874c442251497470c221096),2016-12-16,http://bj.58.com/shouji/28398665293008x.shtml,"【图】
        北京上门收售苹果6SP三星s7华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",3600
ObjectId(5874c442251497514085c455),2016-12-25,http://bj.58.com/shouji/24747578156475x.shtml,"【图】
        A660 自用转让 - 北京二手手机 - 北京58同城",面议
ObjectId(5874c44225149736a833b034),2016-12-18,http://bj.58.com/shouji/28425245039788x.shtml,"【图】
        苹果7plus 128G 正品行货 可以验机 - 北京二手手机 - 北京58同城",4000
ObjectId(5874c44225149736a833b035),2016-12-18,http://bj.58.com/shouji/28425133008575x.shtml,"【图】
        三星W2016 正品行货 全国联保 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c442251497470c221097),2016-12-16,http://bj.58.com/shouji/28398451210285x.shtml,"【图】
        苹果6S国行 正品支持验机 没有划痕 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c442251497514085c456),2016-12-25,http://bj.58.com/shouji/28500733658320x.shtml,"【图】
        oppo R7S 玫瑰金 32G - 北京二手手机 - 北京58同城",1700
ObjectId(5874c4422514974aa019177a),2017-01-10,http://bj.58.com/shouji/28596375402951x.shtml,"【图】
        iPhone5 - 北京二手手机 - 北京58同城",600
ObjectId(5874c44325149736a833b036),2016-12-18,http://bj.58.com/shouji/28425054041028x.shtml,"【图】
        苹果6S国行灰色支持验机 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c4432514974aa019177b),2017-01-10,http://bj.58.com/shouji/28674056542505x.shtml,"【图】
        苹果7 128g 正品行货 支持验机 配件齐全 - 北京二手手机 - 北京58同城",3500
ObjectId(5874c443251497514085c457),2016-12-25,http://bj.58.com/shouji/28365415498944x.shtml,"【图】
        自用苹果，32g电信版 - 北京二手手机 - 北京58同城",1000
ObjectId(5874c443251497470c221098),2016-12-16,http://bj.58.com/shouji/28398565034819x.shtml,"【图】
        vivox7 64G 全网通4G 发票齐全 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c443251497514085c458),2016-12-25,http://bj.58.com/shouji/27596078560068x.shtml,"【图】
        三星 note3 白色 32G - 北京二手手机 - 北京58同城",1200
ObjectId(5874c44325149736a833b037),2016-12-18,http://bj.58.com/shouji/28425016641333x.shtml,"【图】
        苹果6 金色 16G 正品行货 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c443251497470c221099),2016-12-16,http://bj.58.com/shouji/28398478833600x.shtml,"【图】
        苹果6Splus 正品行货 支持验机 - 北京二手手机 - 北京58同城",3000
ObjectId(5874c4432514974aa019177c),2017-01-10,http://bj.58.com/shouji/28674200034374x.shtml,"【图】
        苹果6plus 64G 国行 正品行货 支持验机 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c4432514974aa019177d),2017-01-10,http://bj.58.com/shouji/27435197082797x.shtml,"【图】
        红米ISTD 170元 4核 - 北京二手手机 - 北京58同城",170
ObjectId(5874c443251497514085c459),2016-12-25,http://bj.58.com/shouji/28500917462589x.shtml,"【图】
        北京上门收售三星s7苹果6SP华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",2600
ObjectId(5874c44325149736a833b038),2016-12-18,http://bj.58.com/shouji/28425262537012x.shtml,"【图】
        三星S7edge 95成新 正品行货 4G 支持验货 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c443251497470c22109a),2016-12-16,http://bj.58.com/shouji/28398726771152x.shtml,"【图】
        全新mate9 - 北京二手手机 - 北京58同城",3600
ObjectId(5874c44425149736a833b039),2016-12-18,http://bj.58.com/shouji/28425251132723x.shtml,"【图】
        北京上门收售三星s7苹果6SP华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c444251497514085c45a),2017-01-03,http://bj.58.com/shouji/28596064974653x.shtml,"【图】
        苹果6plus国行64G 配件齐全 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c4442514974aa019177e),2017-01-10,http://bj.58.com/shouji/28674344092091x.shtml,"【图】
        苹果6S 64金色 配件齐全 支持验机 - 北京二手手机 - 北京58同城",2000
